health_board,cancer_site,sex,year,incidences_all_ages,crude_rate
NHS Fife,Oesophagus,All,1996,49,14.103560429439
NHS Fife,Oesophagus,All,1997,63,18.1797195128989
NHS Fife,Oesophagus,All,1998,25,7.21417440988053
NHS Fife,Oesophagus,All,1999,54,15.5606143561075
NHS Fife,Oesophagus,All,2000,38,10.9088821266579
NHS Fife,Oesophagus,All,2001,50,14.2951082139692
NHS Fife,Oesophagus,All,2002,40,11.4044591435251
NHS Fife,Oesophagus,All,2003,46,13.091985428051
NHS Fife,Oesophagus,All,2004,67,18.9774819430676
NHS Fife,Oesophagus,All,2005,49,13.7849547065774
NHS Fife,Oesophagus,All,2006,56,15.674858646364
NHS Fife,Oesophagus,All,2007,70,19.5127390310531
NHS Fife,Oesophagus,All,2008,69,19.1645372736363
NHS Fife,Oesophagus,All,2009,52,14.3876929887665
NHS Fife,Oesophagus,All,2010,63,17.3740382228841
NHS Fife,Oesophagus,All,2011,61,16.698603887216
NHS Fife,Oesophagus,All,2012,68,18.5685808689004
NHS Fife,Oesophagus,All,2013,66,17.988552739166
NHS Fife,Oesophagus,All,2014,60,16.3376446562287
NHS Fife,Oesophagus,All,2015,70,19.0176048685068
NHS Fife,Oesophagus,All,2016,68,18.3620014581589
NHS Fife,Oesophagus,All,2017,58,15.6161654236558
NHS Fife,Oesophagus,All,2018,69,18.5528756957328
NHS Fife,Oesophagus,Male,1994,18,10.6394297265667
NHS Fife,Oesophagus,Male,1995,26,15.4255981868989
NHS Fife,Oesophagus,Male,1996,29,17.3851530792703
NHS Fife,Oesophagus,Male,1997,36,21.6405977614004
NHS Fife,Oesophagus,Male,1998,13,7.81752689529926
NHS Fife,Oesophagus,Male,1999,27,16.20910951955
NHS Fife,Oesophagus,Male,2000,22,13.1653750635828
NHS Fife,Oesophagus,Male,2001,27,16.0939409292761
NHS Fife,Oesophagus,Male,2002,17,10.1135694356033
NHS Fife,Oesophagus,Male,2003,30,17.7802011533424
NHS Fife,Oesophagus,Male,2004,41,24.1601404823778
NHS Fife,Oesophagus,Male,2005,27,15.7798765662989
NHS Fife,Oesophagus,Male,2006,26,15.0935509900789
NHS Fife,Oesophagus,Male,2007,43,24.8289401507059
NHS Fife,Oesophagus,Male,2008,51,29.3332719826991
NHS Fife,Oesophagus,Male,2009,37,21.1895953359983
NHS Fife,Oesophagus,Male,2010,37,21.1189625452345
NHS Fife,Oesophagus,Male,2011,37,20.9069077553327
NHS Fife,Oesophagus,Male,2012,41,23.1053604436229
NHS Fife,Oesophagus,Male,2013,49,27.5325755319687
NHS Fife,Oesophagus,Male,2014,38,21.3588740500922
NHS Fife,Oesophagus,Male,2015,43,24.1509264407713
NHS Fife,Oesophagus,Male,2016,42,23.3915523079665
NHS Fife,Oesophagus,Male,2017,38,21.0745818359288
NHS Fife,Oesophagus,Male,2018,39,21.5922932122689
NHS Fife,Oesophagus,Female,1994,21,11.6016971625564
NHS Fife,Oesophagus,Female,1995,28,15.4551827299372
NHS Fife,Oesophagus,Female,1996,20,11.072909573084
NHS Fife,Oesophagus,Female,1997,27,14.9845160001332
NHS Fife,Oesophagus,Female,1998,12,6.6575310546084
NHS Fife,Oesophagus,Female,1999,27,14.9620131111567
NHS Fife,Oesophagus,Female,2000,16,8.8283168262201
NHS Fife,Oesophagus,Female,2001,23,12.6370154666081
NHS Fife,Oesophagus,Female,2002,23,12.5924587596976
NHS Fife,Oesophagus,Female,2003,16,8.76073874929503
NHS Fife,Oesophagus,Female,2004,26,14.1806063845453
NHS Fife,Oesophagus,Female,2005,22,11.9334331402287
NHS Fife,Oesophagus,Female,2006,30,16.2161285614672
NHS Fife,Oesophagus,Female,2007,27,14.5509417692867
NHS Fife,Oesophagus,Female,2008,18,9.66827088346511
NHS Fife,Oesophagus,Female,2009,15,8.02972067278353
NHS Fife,Oesophagus,Female,2010,26,13.8731778114528
NHS Fife,Oesophagus,Female,2011,24,12.7439267224213
NHS Fife,Oesophagus,Female,2012,27,14.3037263856073
NHS Fife,Oesophagus,Female,2013,17,8.99808922928719
NHS Fife,Oesophagus,Female,2014,22,11.6194319154105
NHS Fife,Oesophagus,Female,2015,27,14.2080586003484
NHS Fife,Oesophagus,Female,2016,26,13.6284057910241
NHS Fife,Oesophagus,Female,2017,20,10.4658342839799
NHS Fife,Oesophagus,Female,2018,30,15.6829944063987
NHS Fife,Pancreas,All,1994,46,13.1357263199977
NHS Fife,Pancreas,All,1995,35,10.0080064051241
NHS Fife,Pancreas,All,1996,44,12.6644216101085
NHS Fife,Pancreas,All,1997,45,12.985513937785
NHS Fife,Pancreas,All,1998,45,12.985513937785
NHS Fife,Pancreas,All,1999,48,13.8316572054289
NHS Fife,Pancreas,All,2000,56,16.0762473445484
NHS Fife,Pancreas,All,2001,36,10.2924779140578
NHS Fife,Pancreas,All,2002,45,12.8300165364658
NHS Fife,Pancreas,All,2003,39,11.0997267759563
NHS Fife,Pancreas,All,2004,35,9.91360997025917
NHS Fife,Pancreas,All,2005,47,13.222303494064
NHS Fife,Pancreas,All,2006,57,15.9547668364776
NHS Fife,Pancreas,All,2007,53,14.7739309806545
NHS Fife,Pancreas,All,2008,53,14.7205866014887
NHS Fife,Pancreas,All,2009,53,14.6643793923967
NHS Fife,Pancreas,All,2010,45,12.4100273020601
NHS Fife,Pancreas,All,2011,51,13.9611278401314
NHS Fife,Pancreas,All,2012,57,15.56483984599
NHS Fife,Pancreas,All,2013,49,13.3551376396838
NHS Fife,Pancreas,All,2014,51,13.8869979577944
NHS Fife,Pancreas,All,2015,58,15.7574440339057
NHS Fife,Pancreas,All,2016,46,12.4213539275781
NHS Fife,Pancreas,All,2017,49,13.1929673406747
NHS Fife,Pancreas,All,2018,57,15.3262886182141
NHS Fife,Pancreas,Male,1994,24,14.1859063020889
NHS Fife,Pancreas,Male,1995,19,11.2725525211954
NHS Fife,Pancreas,Male,1996,20,11.9897607443243
NHS Fife,Pancreas,Male,1997,23,13.8259374586725
NHS Fife,Pancreas,Male,1998,20,12.0269644543066
NHS Fife,Pancreas,Male,1999,22,13.2074225714852
NHS Fife,Pancreas,Male,2000,29,17.3543580383591
NHS Fife,Pancreas,Male,2001,11,6.55679074896432
NHS Fife,Pancreas,Male,2002,23,13.6830645305222
NHS Fife,Pancreas,Male,2003,13,7.70475383311503
NHS Fife,Pancreas,Male,2004,19,11.1961626625653
NHS Fife,Pancreas,Male,2005,23,13.4421170749953
NHS Fife,Pancreas,Male,2006,30,17.4156357577833
NHS Fife,Pancreas,Male,2007,26,15.012847532985
NHS Fife,Pancreas,Male,2008,24,13.8038926977408
NHS Fife,Pancreas,Male,2009,21,12.0265270825936
NHS Fife,Pancreas,Male,2010,22,12.5572209728422
NHS Fife,Pancreas,Male,2011,16,9.04082497527899
NHS Fife,Pancreas,Male,2012,30,16.9063613002119
NHS Fife,Pancreas,Male,2013,27,15.1710110074113
NHS Fife,Pancreas,Male,2014,23,12.9277395566347
NHS Fife,Pancreas,Male,2015,32,17.9727824675507
NHS Fife,Pancreas,Male,2016,24,13.366601318838
NHS Fife,Pancreas,Male,2017,21,11.6464794356449
NHS Fife,Pancreas,Male,2018,27,14.9485106854169
NHS Fife,Pancreas,Female,1994,22,12.1541589322019
NHS Fife,Pancreas,Female,1995,16,8.83153298853557
NHS Fife,Pancreas,Female,1996,24,13.2874914877008
NHS Fife,Pancreas,Female,1997,22,12.2096056297382
NHS Fife,Pancreas,Female,1998,25,13.8698563637675
NHS Fife,Pancreas,Female,1999,26,14.4078644774101
NHS Fife,Pancreas,Female,2000,27,14.8977846442464
NHS Fife,Pancreas,Female,2001,25,13.7358863767479
NHS Fife,Pancreas,Female,2002,22,12.0449605527542
NHS Fife,Pancreas,Female,2003,26,14.2362004676044
NHS Fife,Pancreas,Female,2004,16,8.72652700587404
NHS Fife,Pancreas,Female,2005,24,13.0182906984313
NHS Fife,Pancreas,Female,2006,27,14.5945157053205
NHS Fife,Pancreas,Female,2007,27,14.5509417692867
NHS Fife,Pancreas,Female,2008,29,15.5766586455827
NHS Fife,Pancreas,Female,2009,32,17.1300707686049
NHS Fife,Pancreas,Female,2010,23,12.272426525516
NHS Fife,Pancreas,Female,2011,35,18.5848931368645
NHS Fife,Pancreas,Female,2012,27,14.3037263856073
NHS Fife,Pancreas,Female,2013,22,11.6445860614305
NHS Fife,Pancreas,Female,2014,28,14.7883678923407
NHS Fife,Pancreas,Female,2015,26,13.6818342077429
NHS Fife,Pancreas,Female,2016,22,11.5317279770204
NHS Fife,Pancreas,Female,2017,28,14.6521679975719
NHS Fife,Pancreas,Female,2018,30,15.6829944063987
NHS Fife,Malignant melanoma of the skin,All,1994,39,11.1368114452155
NHS Fife,Malignant melanoma of the skin,All,1995,37,10.5798924854169
NHS Fife,Malignant melanoma of the skin,All,1996,47,13.5279049017068
NHS Fife,Malignant melanoma of the skin,All,1997,46,13.2740809141802
NHS Fife,Malignant melanoma of the skin,All,1998,52,15.0054827725515
NHS Fife,Malignant melanoma of the skin,All,1999,54,15.5606143561075
NHS Fife,Malignant melanoma of the skin,All,2000,46,13.2054888901648
NHS Fife,Malignant melanoma of the skin,All,2001,50,14.2951082139692
NHS Fife,Malignant melanoma of the skin,All,2002,45,12.8300165364658
NHS Fife,Malignant melanoma of the skin,All,2003,56,15.9380692167577
NHS Fife,Malignant melanoma of the skin,All,2004,71,20.1104659396686
NHS Fife,Malignant melanoma of the skin,All,2005,62,17.4421875879143
NHS Fife,Malignant melanoma of the skin,All,2006,71,19.8734814980686
NHS Fife,Malignant melanoma of the skin,All,2007,80,22.3002731783464
NHS Fife,Malignant melanoma of the skin,All,2008,94,26.1082101988668
NHS Fife,Malignant melanoma of the skin,All,2009,73,20.1981074649992
NHS Fife,Malignant melanoma of the skin,All,2010,61,16.8224814539036
NHS Fife,Malignant melanoma of the skin,All,2011,79,21.6260607719682
NHS Fife,Malignant melanoma of the skin,All,2012,82,22.3915239889681
NHS Fife,Malignant melanoma of the skin,All,2013,75,20.4415372035977
NHS Fife,Malignant melanoma of the skin,All,2014,74,20.1497617426821
NHS Fife,Malignant melanoma of the skin,All,2015,94,25.5379265377092
NHS Fife,Malignant melanoma of the skin,All,2016,94,25.3827667215727
NHS Fife,Malignant melanoma of the skin,All,2017,81,21.8087827468296
NHS Fife,Malignant melanoma of the skin,All,2018,104,27.9637546718292
NHS Fife,Malignant melanoma of the skin,Male,1994,18,10.6394297265667
NHS Fife,Malignant melanoma of the skin,Male,1995,12,7.11950685549181
NHS Fife,Malignant melanoma of the skin,Male,1996,18,10.7907846698919
NHS Fife,Malignant melanoma of the skin,Male,1997,18,10.8202988807002
NHS Fife,Malignant melanoma of the skin,Male,1998,21,12.6283126770219
NHS Fife,Malignant melanoma of the skin,Male,1999,17,10.2057356234204
NHS Fife,Malignant melanoma of the skin,Male,2000,17,10.173244367314
NHS Fife,Malignant melanoma of the skin,Male,2001,20,11.9214377253897
NHS Fife,Malignant melanoma of the skin,Male,2002,20,11.8983169830627
NHS Fife,Malignant melanoma of the skin,Male,2003,25,14.816834294452
NHS Fife,Malignant melanoma of the skin,Male,2004,28,16.4996081343068
NHS Fife,Malignant melanoma of the skin,Male,2005,24,14.0265569478212
NHS Fife,Malignant melanoma of the skin,Male,2006,43,24.9624112528228
NHS Fife,Malignant melanoma of the skin,Male,2007,29,16.7450991714063
NHS Fife,Malignant melanoma of the skin,Male,2008,42,24.1568122210463
NHS Fife,Malignant melanoma of the skin,Male,2009,34,19.4715200384849
NHS Fife,Malignant melanoma of the skin,Male,2010,25,14.2695692873206
NHS Fife,Malignant melanoma of the skin,Male,2011,39,22.0370108772425
NHS Fife,Malignant melanoma of the skin,Male,2012,35,19.7240881835805
NHS Fife,Malignant melanoma of the skin,Male,2013,41,23.0374611594024
NHS Fife,Malignant melanoma of the skin,Male,2014,46,25.8554791132695
NHS Fife,Malignant melanoma of the skin,Male,2015,46,25.8358747971041
NHS Fife,Malignant melanoma of the skin,Male,2016,49,27.2901443592942
NHS Fife,Malignant melanoma of the skin,Male,2017,37,20.5199875770886
NHS Fife,Malignant melanoma of the skin,Male,2018,62,34.3262097220684
NHS Fife,Malignant melanoma of the skin,Female,1994,21,11.6016971625564
NHS Fife,Malignant melanoma of the skin,Female,1995,25,13.7992702945868
NHS Fife,Malignant melanoma of the skin,Female,1996,29,16.0557188809718
NHS Fife,Malignant melanoma of the skin,Female,1997,28,15.5394980742122
NHS Fife,Malignant melanoma of the skin,Female,1998,31,17.1986218910717
NHS Fife,Malignant melanoma of the skin,Female,1999,37,20.5034994486221
NHS Fife,Malignant melanoma of the skin,Female,2000,29,16.0013242475239
NHS Fife,Malignant melanoma of the skin,Female,2001,30,16.4830636520975
NHS Fife,Malignant melanoma of the skin,Female,2002,25,13.6874551735843
NHS Fife,Malignant melanoma of the skin,Female,2003,31,16.9739313267591
NHS Fife,Malignant melanoma of the skin,Female,2004,43,23.4525413282865
NHS Fife,Malignant melanoma of the skin,Female,2005,38,20.6122936058496
NHS Fife,Malignant melanoma of the skin,Female,2006,28,15.1350533240361
NHS Fife,Malignant melanoma of the skin,Female,2007,51,27.4851122308749
NHS Fife,Malignant melanoma of the skin,Female,2008,52,27.9305603300103
NHS Fife,Malignant melanoma of the skin,Female,2009,39,20.8772737492372
NHS Fife,Malignant melanoma of the skin,Female,2010,36,19.2090154312424
NHS Fife,Malignant melanoma of the skin,Female,2011,40,21.2398778707022
NHS Fife,Malignant melanoma of the skin,Female,2012,47,24.8990792638349
NHS Fife,Malignant melanoma of the skin,Female,2013,34,17.9961784585744
NHS Fife,Malignant melanoma of the skin,Female,2014,28,14.7883678923407
NHS Fife,Malignant melanoma of the skin,Female,2015,48,25.2587708450638
NHS Fife,Malignant melanoma of the skin,Female,2016,45,23.5876254075418
NHS Fife,Malignant melanoma of the skin,Female,2017,44,23.0248354247559
NHS Fife,Malignant melanoma of the skin,Female,2018,42,21.9561921689581
NHS Fife,Non-melanoma skin cancer,All,1994,374,106.799166166938
NHS Fife,Non-melanoma skin cancer,All,1995,402,114.949102138854
NHS Fife,Non-melanoma skin cancer,All,1996,475,136.718187836399
NHS Fife,Non-melanoma skin cancer,All,1997,356,102.729843596699
NHS Fife,Non-melanoma skin cancer,All,1998,329,94.9385352340278
NHS Fife,Non-melanoma skin cancer,All,1999,340,97.9742385384549
NHS Fife,Non-melanoma skin cancer,All,2000,404,115.978641557099
NHS Fife,Non-melanoma skin cancer,All,2001,427,122.080224147297
NHS Fife,Non-melanoma skin cancer,All,2002,419,119.461709528426
NHS Fife,Non-melanoma skin cancer,All,2003,529,150.557832422587
NHS Fife,Non-melanoma skin cancer,All,2004,625,177.028749468914
NHS Fife,Non-melanoma skin cancer,All,2005,673,189.332133010747
NHS Fife,Non-melanoma skin cancer,All,2006,590,165.145832167049
NHS Fife,Non-melanoma skin cancer,All,2007,673,187.601048112839
NHS Fife,Non-melanoma skin cancer,All,2008,761,211.365403844017
NHS Fife,Non-melanoma skin cancer,All,2009,675,186.763322450335
NHS Fife,Non-melanoma skin cancer,All,2010,635,175.119274151292
NHS Fife,Non-melanoma skin cancer,All,2011,758,207.500684369012
NHS Fife,Non-melanoma skin cancer,All,2012,766,209.169602140848
NHS Fife,Non-melanoma skin cancer,All,2013,790,215.317525211229
NHS Fife,Non-melanoma skin cancer,All,2014,841,228.999319264806
NHS Fife,Non-melanoma skin cancer,All,2015,958,260.269506628994
NHS Fife,Non-melanoma skin cancer,All,2016,895,241.676342721357
NHS Fife,Non-melanoma skin cancer,All,2017,881,237.204167900703
NHS Fife,Non-melanoma skin cancer,All,2018,968,260.27802425318
NHS Fife,Non-melanoma skin cancer,Male,1994,189,111.71401212895
NHS Fife,Non-melanoma skin cancer,Male,1995,202,119.845032067445
NHS Fife,Non-melanoma skin cancer,Male,1996,243,145.675593043541
NHS Fife,Non-melanoma skin cancer,Male,1997,199,119.624415403297
NHS Fife,Non-melanoma skin cancer,Male,1998,179,107.641331866044
NHS Fife,Non-melanoma skin cancer,Male,1999,188,112.863429247237
NHS Fife,Non-melanoma skin cancer,Male,2000,206,123.275784686275
NHS Fife,Non-melanoma skin cancer,Male,2001,228,135.904390069442
NHS Fife,Non-melanoma skin cancer,Male,2002,229,136.235729456068
NHS Fife,Non-melanoma skin cancer,Male,2003,298,176.616664789868
NHS Fife,Non-melanoma skin cancer,Male,2004,350,206.245101678835
NHS Fife,Non-melanoma skin cancer,Male,2005,373,217.996072564055
NHS Fife,Non-melanoma skin cancer,Male,2006,324,188.08886618406
NHS Fife,Non-melanoma skin cancer,Male,2007,369,213.066951525825
NHS Fife,Non-melanoma skin cancer,Male,2008,426,245.019095384899
NHS Fife,Non-melanoma skin cancer,Male,2009,360,206.169035701605
NHS Fife,Non-melanoma skin cancer,Male,2010,358,204.340232194431
NHS Fife,Non-melanoma skin cancer,Male,2011,448,253.143099307812
NHS Fife,Non-melanoma skin cancer,Male,2012,455,256.413146386547
NHS Fife,Non-melanoma skin cancer,Male,2013,476,267.459305167696
NHS Fife,Non-melanoma skin cancer,Male,2014,477,268.110076891947
NHS Fife,Non-melanoma skin cancer,Male,2015,578,324.633383320135
NHS Fife,Non-melanoma skin cancer,Male,2016,524,291.837462127963
NHS Fife,Non-melanoma skin cancer,Male,2017,495,274.524158125915
NHS Fife,Non-melanoma skin cancer,Male,2018,562,311.150481674233
NHS Fife,Non-melanoma skin cancer,Female,1994,185,102.205427384425
NHS Fife,Non-melanoma skin cancer,Female,1995,200,110.394162356695
NHS Fife,Non-melanoma skin cancer,Female,1996,232,128.445751047774
NHS Fife,Non-melanoma skin cancer,Female,1997,157,87.1321856304041
NHS Fife,Non-melanoma skin cancer,Female,1998,150,83.219138182605
NHS Fife,Non-melanoma skin cancer,Female,1999,152,84.2305923294746
NHS Fife,Non-melanoma skin cancer,Female,2000,198,109.250420724474
NHS Fife,Non-melanoma skin cancer,Female,2001,199,109.337655558913
NHS Fife,Non-melanoma skin cancer,Female,2002,190,104.024659319241
NHS Fife,Non-melanoma skin cancer,Female,2003,231,126.483165692947
NHS Fife,Non-melanoma skin cancer,Female,2004,275,149.98718291346
NHS Fife,Non-melanoma skin cancer,Female,2005,300,162.728633730391
NHS Fife,Non-melanoma skin cancer,Female,2006,266,143.783006578343
NHS Fife,Non-melanoma skin cancer,Female,2007,304,163.832825846784
NHS Fife,Non-melanoma skin cancer,Female,2008,335,179.93726366449
NHS Fife,Non-melanoma skin cancer,Female,2009,315,168.624134128454
NHS Fife,Non-melanoma skin cancer,Female,2010,277,147.802702068171
NHS Fife,Non-melanoma skin cancer,Female,2011,310,164.609053497942
NHS Fife,Non-melanoma skin cancer,Female,2012,311,164.757737256439
NHS Fife,Non-melanoma skin cancer,Female,2013,314,166.200001058599
NHS Fife,Non-melanoma skin cancer,Female,2014,364,192.248782600429
NHS Fife,Non-melanoma skin cancer,Female,2015,380,199.965269190088
NHS Fife,Non-melanoma skin cancer,Female,2016,371,194.466867248844
NHS Fife,Non-melanoma skin cancer,Female,2017,386,201.990601680813
NHS Fife,Non-melanoma skin cancer,Female,2018,406,212.243190966595
NHS Fife,Basal cell carcinoma of the skin,All,1994,286,81.6699505982467
NHS Fife,Basal cell carcinoma of the skin,All,1995,282,80.6359373212856
NHS Fife,Basal cell carcinoma of the skin,All,1996,350,100.739717353136
NHS Fife,Basal cell carcinoma of the skin,All,1997,250,72.1417440988053
NHS Fife,Basal cell carcinoma of the skin,All,1998,237,68.3903734056675
NHS Fife,Basal cell carcinoma of the skin,All,1999,239,68.8701265020315
NHS Fife,Basal cell carcinoma of the skin,All,2000,317,91.0030430039617
NHS Fife,Basal cell carcinoma of the skin,All,2001,323,92.3463990622409
NHS Fife,Basal cell carcinoma of the skin,All,2002,312,88.9547813194959
NHS Fife,Basal cell carcinoma of the skin,All,2003,380,108.151183970856
NHS Fife,Basal cell carcinoma of the skin,All,2004,434,122.928763631214
NHS Fife,Basal cell carcinoma of the skin,All,2005,491,138.130872672031
NHS Fife,Basal cell carcinoma of the skin,All,2006,444,124.279236410457
NHS Fife,Basal cell carcinoma of the skin,All,2007,483,134.637899314267
NHS Fife,Basal cell carcinoma of the skin,All,2008,546,151.649816687035
NHS Fife,Basal cell carcinoma of the skin,All,2009,506,140.003320236844
NHS Fife,Basal cell carcinoma of the skin,All,2010,431,118.860483715286
NHS Fife,Basal cell carcinoma of the skin,All,2011,545,149.19244456611
NHS Fife,Basal cell carcinoma of the skin,All,2012,562,153.463859534147
NHS Fife,Basal cell carcinoma of the skin,All,2013,592,161.351866993731
NHS Fife,Basal cell carcinoma of the skin,All,2014,590,160.653505786249
NHS Fife,Basal cell carcinoma of the skin,All,2015,671,182.297326668116
NHS Fife,Basal cell carcinoma of the skin,All,2016,640,172.818837253261
NHS Fife,Basal cell carcinoma of the skin,All,2017,604,162.623515791174
NHS Fife,Basal cell carcinoma of the skin,All,2018,665,178.806700545831
NHS Fife,Basal cell carcinoma of the skin,Male,1994,139,82.1600406662647
NHS Fife,Basal cell carcinoma of the skin,Male,1995,133,78.9078676483676
NHS Fife,Basal cell carcinoma of the skin,Male,1996,171,102.512454363973
NHS Fife,Basal cell carcinoma of the skin,Male,1997,132,79.3488584584681
NHS Fife,Basal cell carcinoma of the skin,Male,1998,128,76.9725725075619
NHS Fife,Basal cell carcinoma of the skin,Male,1999,119,71.4401493639425
NHS Fife,Basal cell carcinoma of the skin,Male,2000,150,89.7639208880644
NHS Fife,Basal cell carcinoma of the skin,Male,2001,161,95.9675736893869
